byte	HW_CTR_AVG_ENC	HW_CTR_AVG_DEC	HW_ECB_AVG_ENC	HW_ECB_AVG_DEC	HW_CBC_AVG_ENC	HW_CBC_AVG_DEC	SW_CTR_AVG_ENC	SW_CTR_AVG_DEC	SW_ECB_AVG_ENC	SW_ECB_AVG_DEC	SW_CBC_AVG_ENC	SW_CBC_AVG_DEC
1	0.06225	0.0635	0.0395625	0.042375	0.0656875	0.0693125	0.1361875	0.136625	0.1116875	0.1669375	0.1339375	0.1911875
2	0.0633125	0.0641875	0.0395625	0.042375	0.0656875	0.0693125	0.13625	0.1376875	0.1116875	0.1669375	0.1339375	0.1911875
3	0.0640625	0.0649375	0.0395625	0.042375	0.0656875	0.0693125	0.1376875	0.138125	0.1116875	0.1669375	0.1339375	0.1911875
4	0.061875	0.0630625	0.0395625	0.042375	0.0656875	0.0693125	0.1355	0.1363125	0.1116875	0.1669375	0.1339375	0.1911875
5	0.062875	0.064875	0.0395625	0.042375	0.0656875	0.0693125	0.1366875	0.1380625	0.1116875	0.1669375	0.1339375	0.1911875
6	0.063625	0.0656875	0.0395625	0.042375	0.0656875	0.0693125	0.1380625	0.1381875	0.1116875	0.1669375	0.1339375	0.1911875
7	0.0646875	0.066375	0.0395625	0.042375	0.0656875	0.0693125	0.1385	0.13925	0.1116875	0.1669375	0.1339375	0.1911875
8	0.06275	0.0643125	0.0395625	0.042375	0.0656875	0.0693125	0.136375	0.1371875	0.1116875	0.1669375	0.1339375	0.1911875
9	0.0640625	0.06575	0.0395625	0.042375	0.0656875	0.0693125	0.1381875	0.1383125	0.1116875	0.1669375	0.1339375	0.1911875
10	0.0648125	0.0665	0.0395625	0.042375	0.0656875	0.0693125	0.13825	0.1400625	0.1116875	0.1669375	0.1339375	0.1911875
11	0.0655625	0.0669375	0.0395625	0.042375	0.0656875	0.0693125	0.1396875	0.13975	0.1116875	0.1669375	0.1339375	0.1911875
12	0.063625	0.0648125	0.0395625	0.042375	0.0656875	0.0693125	0.13725	0.138375	0.1116875	0.1669375	0.1339375	0.1911875
13	0.0649375	0.066375	0.0395625	0.042375	0.0656875	0.0693125	0.1390625	0.1398125	0.1116875	0.1669375	0.1339375	0.1911875
14	0.0656875	0.0674375	0.0395625	0.042375	0.0656875	0.0693125	0.1395	0.1405625	0.1116875	0.1669375	0.1339375	0.1911875
15	0.066125	0.0678125	0.0395625	0.042375	0.0656875	0.0693125	0.1405625	0.141	0.1116875	0.1669375	0.1339375	0.1911875
16	0.0645625	0.06575	0.0395625	0.042375	0.0656875	0.0693125	0.13725	0.138375	0.1116875	0.1669375	0.1339375	0.1911875
17	0.071375	0.0729375	0.049125	0.0519375	0.075375	0.077875	0.2120625	0.2124375	0.186	0.2421875	0.2113125	0.268
18	0.072125	0.0736875	0.049125	0.0519375	0.0770625	0.0785625	0.2128125	0.2131875	0.186	0.2421875	0.2129375	0.2695625
19	0.0725625	0.07475	0.049125	0.0519375	0.077	0.079875	0.212875	0.213875	0.186	0.2421875	0.2129375	0.2708125
20	0.071	0.0721875	0.049125	0.0519375	0.0751875	0.0770625	0.2116875	0.2120625	0.186	0.2421875	0.21125	0.267875
21	0.072	0.073875	0.049125	0.0519375	0.0769375	0.0785	0.2131875	0.2135625	0.186	0.2421875	0.2124375	0.2693125
22	0.07275	0.0749375	0.049125	0.0519375	0.077375	0.0804375	0.2129375	0.214625	0.186	0.2421875	0.213	0.2706875
23	0.0738125	0.0750625	0.049125	0.0519375	0.07825	0.0805	0.2146875	0.2146875	0.186	0.2421875	0.2143125	0.27125
24	0.0721875	0.073125	0.049125	0.0519375	0.07575	0.0785625	0.2121875	0.21325	0.186	0.2421875	0.2119375	0.26925
25	0.0731875	0.074375	0.049125	0.0519375	0.0775	0.079375	0.2140625	0.2140625	0.186	0.2421875	0.2131875	0.2703125
26	0.073625	0.0758125	0.049125	0.0519375	0.0779375	0.0813125	0.21375	0.2155	0.186	0.2421875	0.2140625	0.2718125
27	0.0743125	0.0765625	0.049125	0.0519375	0.0785	0.082	0.2151875	0.2155625	0.186	0.2421875	0.21425	0.271875
28	0.0724375	0.0743125	0.049125	0.0519375	0.076625	0.0769375	0.2130625	0.2135	0.186	0.2421875	0.21225	0.26775
29	0.07375	0.075625	0.049125	0.0519375	0.0770625	0.0790625	0.21425	0.216	0.186	0.2421875	0.2131875	0.26925
30	0.0745	0.0760625	0.049125	0.0519375	0.0781875	0.0800625	0.216	0.2156875	0.186	0.2421875	0.2146875	0.2703125
31	0.0755625	0.0768125	0.049125	0.0519375	0.0790625	0.0804375	0.216375	0.2168125	0.186	0.2421875	0.214875	0.2714375
32	0.0744375	0.075375	0.049125	0.0519375	0.0755625	0.0786875	0.212375	0.2135	0.186	0.2421875	0.2095625	0.268625
33	0.082375	0.0833125	0.0544375	0.056625	0.086375	0.0874375	0.2871875	0.2875625	0.26075	0.3164375	0.2871875	0.345875
34	0.0828125	0.084375	0.0544375	0.056625	0.087125	0.08875	0.2879375	0.2886875	0.26075	0.3164375	0.2881875	0.347
35	0.0835625	0.085125	0.0544375	0.056625	0.088	0.0894375	0.2883125	0.2894375	0.26075	0.3164375	0.288875	0.34775
36	0.0816875	0.0829375	0.0544375	0.056625	0.085875	0.0869375	0.287125	0.2871875	0.26075	0.3164375	0.2869375	0.3459375
37	0.082625	0.0845625	0.0544375	0.056625	0.0873125	0.0886875	0.2883125	0.2886875	0.26075	0.3164375	0.2876875	0.347125
38	0.08375	0.085625	0.0544375	0.056625	0.088375	0.09	0.2886875	0.28975	0.26075	0.3164375	0.2890625	0.348125
39	0.0845	0.08575	0.0544375	0.056625	0.088625	0.091	0.28975	0.290875	0.26075	0.3164375	0.2895	0.348875
40	0.08225	0.08375	0.0544375	0.056625	0.08675	0.088125	0.287625	0.288375	0.26075	0.3164375	0.287125	0.34625
41	0.0836875	0.0850625	0.0544375	0.056625	0.0878125	0.0895625	0.289125	0.289875	0.26075	0.3164375	0.2884375	0.3478125
42	0.084625	0.0861875	0.0544375	0.056625	0.0889375	0.090875	0.289875	0.290625	0.26075	0.3164375	0.2895	0.3494375
43	0.0850625	0.0869375	0.0544375	0.056625	0.0891875	0.09125	0.290625	0.291375	0.26075	0.3164375	0.289875	0.3495625
44	0.0834375	0.085	0.0544375	0.056625	0.087	0.0871875	0.288875	0.2889375	0.26075	0.3164375	0.2875	0.345375
45	0.08475	0.0859375	0.0544375	0.056625	0.08775	0.088625	0.2900625	0.29075	0.26075	0.3164375	0.288625	0.346375
46	0.0855	0.0870625	0.0544375	0.056625	0.0891875	0.0899375	0.29075	0.2915625	0.26075	0.3164375	0.2894375	0.3479375
47	0.085875	0.0878125	0.0544375	0.056625	0.0900625	0.090625	0.291875	0.29225	0.26075	0.3164375	0.2900625	0.348875
48	0.079125	0.0805	0.0544375	0.056625	0.08025	0.084	0.288125	0.2893125	0.26075	0.3164375	0.285	0.346125
49	0.0859375	0.0875	0.063625	0.0664375	0.0899375	0.0995625	0.363	0.3628125	0.33575	0.3905625	0.3624375	0.423125
50	0.0866875	0.08825	0.063625	0.0664375	0.091	0.10025	0.36375	0.3635	0.33575	0.3905625	0.363125	0.425125
51	0.08775	0.089	0.063625	0.0664375	0.091875	0.1009375	0.3641875	0.364625	0.33575	0.3905625	0.3638125	0.425625
52	0.08525	0.087125	0.063625	0.0664375	0.08975	0.0990625	0.361625	0.3630625	0.33575	0.3905625	0.36175	0.4231875
53	0.086875	0.0884375	0.063625	0.0664375	0.0911875	0.1005	0.363125	0.3645625	0.33575	0.3905625	0.3630625	0.425125
54	0.0879375	0.0891875	0.063625	0.0664375	0.09225	0.1018125	0.3645625	0.3649375	0.33575	0.3905625	0.364125	0.4261875
55	0.088375	0.089625	0.063625	0.0664375	0.0928125	0.1025	0.364625	0.366375	0.33575	0.3905625	0.3649375	0.4264375
56	0.0864375	0.0876875	0.063625	0.0664375	0.090625	0.099625	0.3635	0.3635625	0.33575	0.3905625	0.36325	0.423625
57	0.0874375	0.0891875	0.063625	0.0664375	0.0914375	0.101375	0.364375	0.36575	0.33575	0.3905625	0.3643125	0.4251875
58	0.0885	0.0900625	0.063625	0.0664375	0.093125	0.102375	0.36575	0.365875	0.33575	0.3905625	0.3645625	0.426125
59	0.08925	0.091125	0.063625	0.0664375	0.093375	0.103375	0.3661875	0.3665625	0.33575	0.3905625	0.365375	0.42725
60	0.0873125	0.0885625	0.063625	0.0664375	0.090875	0.0986875	0.3636875	0.3648125	0.33575	0.3905625	0.362875	0.42325
61	0.088625	0.089875	0.063625	0.0664375	0.0916875	0.1004375	0.3651875	0.366625	0.33575	0.3905625	0.3645	0.4245
62	0.0896875	0.0909375	0.063625	0.0664375	0.09275	0.10175	0.3659375	0.36675	0.33575	0.3905625	0.366125	0.4258125
63	0.090125	0.0916875	0.063625	0.0664375	0.0939375	0.1020625	0.367375	0.3674375	0.33575	0.3905625	0.3656875	0.4265625
64	0.088625	0.0905625	0.063625	0.0664375	0.0900625	0.0931875	0.3636875	0.364125	0.33575	0.3905625	0.36025	0.42425
65	0.0965625	0.098125	0.0688125	0.0714375	0.1010625	0.1016875	0.4381875	0.438625	0.412	0.464	0.438125	0.500375
66	0.0973125	0.0985	0.0688125	0.0714375	0.101625	0.103625	0.4393125	0.439125	0.412	0.464	0.43725	0.5038125
67	0.098375	0.09925	0.0688125	0.0714375	0.1021875	0.1043125	0.439375	0.4404375	0.412	0.464	0.4390625	0.5033125
68	0.0959375	0.09775	0.0688125	0.0714375	0.1006875	0.1015	0.4375	0.4385625	0.412	0.464	0.4389375	0.49925
69	0.0971875	0.0990625	0.0688125	0.0714375	0.1015	0.1035625	0.4393125	0.43975	0.412	0.464	0.439375	0.5015
70	0.0985625	0.0995	0.0688125	0.0714375	0.1025625	0.104875	0.4400625	0.440125	0.412	0.464	0.4383125	0.5049375
71	0.099	0.10025	0.0688125	0.0714375	0.103125	0.1055625	0.440125	0.4419375	0.412	0.464	0.441	0.5036875
72	0.09675	0.0983125	0.0688125	0.0714375	0.1015625	0.102375	0.4386875	0.4394375	0.412	0.464	0.4395	0.5005
73	0.0980625	0.10025	0.0688125	0.0714375	0.1030625	0.1038125	0.4405625	0.44025	0.412	0.464	0.4385625	0.504
74	0.0988125	0.1008125	0.0688125	0.0714375	0.103625	0.105125	0.4403125	0.4416875	0.412	0.464	0.440625	0.504375
75	0.0995625	0.101125	0.0688125	0.0714375	0.104	0.1058125	0.4420625	0.442125	0.412	0.464	0.441125	0.50475
76	0.097625	0.0995	0.0688125	0.0714375	0.1011875	0.1014375	0.4395625	0.44	0.412	0.464	0.436875	0.5024375
77	0.09925	0.1004375	0.0688125	0.0714375	0.1023125	0.103875	0.44075	0.441875	0.412	0.464	0.44075	0.501
78	0.1003125	0.10125	0.0688125	0.0714375	0.103375	0.1048125	0.4418125	0.4419375	0.412	0.464	0.4405625	0.5035625
79	0.1010625	0.102	0.0688125	0.0714375	0.1039375	0.1055	0.441875	0.4436875	0.412	0.464	0.4415	0.504
80	0.093625	0.0949375	0.0688125	0.0714375	0.0944375	0.0988125	0.4391875	0.4396875	0.412	0.464	0.435	0.5026875
81	0.1004375	0.101625	0.0784375	0.080625	0.1044375	0.11375	0.51275	0.515	0.4843125	0.541	0.512625	0.578375
82	0.100875	0.1025625	0.0784375	0.080625	0.10625	0.1150625	0.5141875	0.5150625	0.4843125	0.541	0.5139375	0.5800625
83	0.1025625	0.1031875	0.0784375	0.080625	0.1060625	0.11575	0.51525	0.5158125	0.4843125	0.541	0.5149375	0.58075
84	0.1005	0.1013125	0.0784375	0.080625	0.1041875	0.1135625	0.51275	0.5141875	0.4843125	0.541	0.5130625	0.5785
85	0.1010625	0.103625	0.0784375	0.080625	0.1056875	0.115	0.51525	0.51475	0.4843125	0.541	0.513875	0.57975
86	0.1024375	0.1033125	0.0784375	0.080625	0.1066875	0.1163125	0.514625	0.5168125	0.4843125	0.541	0.5149375	0.5813125
87	0.1025	0.1040625	0.0784375	0.080625	0.107625	0.1166875	0.51675	0.5165	0.4843125	0.541	0.5155	0.5816875
88	0.100625	0.1021875	0.0784375	0.080625	0.1048125	0.11475	0.513625	0.5150625	0.4843125	0.541	0.5133125	0.5794375
89	0.1019375	0.1039375	0.0784375	0.080625	0.1059375	0.1155	0.5160625	0.5159375	0.4843125	0.541	0.5146875	0.58025
90	0.1033125	0.10425	0.0784375	0.080625	0.107625	0.1170625	0.515875	0.517	0.4843125	0.541	0.51575	0.582
91	0.1040625	0.105	0.0784375	0.080625	0.1081875	0.1175625	0.516625	0.518125	0.4843125	0.541	0.5161875	0.5829375
92	0.102125	0.1030625	0.0784375	0.080625	0.105375	0.1135	0.5158125	0.5149375	0.4843125	0.541	0.5136875	0.578125
93	0.10275	0.105	0.0784375	0.080625	0.1061875	0.11525	0.5156875	0.518125	0.4843125	0.541	0.5145	0.5795
94	0.1035625	0.1054375	0.0784375	0.080625	0.10725	0.11625	0.5180625	0.5171875	0.4843125	0.541	0.5160625	0.5809375
95	0.1043125	0.1065	0.0784375	0.080625	0.1078125	0.1169375	0.5178125	0.518625	0.4843125	0.541	0.5164375	0.5815625
96	0.1028125	0.10475	0.0784375	0.080625	0.103875	0.108375	0.51375	0.5163125	0.4843125	0.541	0.5108125	0.57975
97	0.1110625	0.1123125	0.0831875	0.085625	0.115375	0.1165625	0.5889375	0.5895	0.5584375	0.61525	0.588625	0.65625
98	0.1115	0.113375	0.0831875	0.085625	0.1164375	0.1175	0.589375	0.590875	0.5584375	0.61525	0.5895625	0.658
99	0.11225	0.114125	0.0831875	0.085625	0.117	0.118125	0.5904375	0.5913125	0.5584375	0.61525	0.590625	0.65875
100	0.110375	0.11225	0.0831875	0.085625	0.1151875	0.116625	0.58825	0.589375	0.5584375	0.61525	0.5881875	0.65625
101	0.112	0.1135625	0.0831875	0.085625	0.1163125	0.1180625	0.5904375	0.590875	0.5584375	0.61525	0.58925	0.657625
102	0.11275	0.1143125	0.0831875	0.085625	0.117375	0.1190625	0.5911875	0.59125	0.5584375	0.61525	0.5910625	0.659
103	0.1138125	0.11475	0.0831875	0.085625	0.11825	0.11975	0.59125	0.592375	0.5584375	0.61525	0.5915625	0.6595625
104	0.11125	0.113125	0.0831875	0.085625	0.11575	0.1171875	0.589125	0.5901875	0.5584375	0.61525	0.588625	0.6575
105	0.112875	0.1140625	0.0831875	0.085625	0.116875	0.118625	0.5909375	0.5920625	0.5584375	0.61525	0.590375	0.6585625
106	0.1133125	0.1151875	0.0831875	0.085625	0.1179375	0.12025	0.59175	0.592125	0.5584375	0.61525	0.591125	0.6599375
107	0.1140625	0.115625	0.0831875	0.085625	0.1188125	0.120625	0.592125	0.59325	0.5584375	0.61525	0.5916875	0.660375
108	0.1124375	0.1136875	0.0831875	0.085625	0.116	0.11625	0.59	0.5914375	0.5584375	0.61525	0.589	0.6565
109	0.11375	0.1154375	0.0831875	0.085625	0.117125	0.1176875	0.5918125	0.592625	0.5584375	0.61525	0.590125	0.6579375
110	0.1145	0.1160625	0.0831875	0.085625	0.117875	0.1186875	0.5925625	0.593375	0.5584375	0.61525	0.591875	0.65875
111	0.1155625	0.1166875	0.0831875	0.085625	0.11875	0.1193125	0.593625	0.59375	0.5584375	0.61525	0.5921875	0.65925
112	0.108125	0.1098125	0.0831875	0.085625	0.10925	0.1126875	0.589625	0.59075	0.5584375	0.61525	0.5865625	0.6573125
113	0.114625	0.1165	0.092625	0.0955	0.119125	0.12825	0.664375	0.66525	0.6330625	0.690625	0.664125	0.7341875
114	0.115625	0.11725	0.092625	0.0955	0.1203125	0.129875	0.665125	0.6659375	0.6330625	0.690625	0.66475	0.7356875
115	0.1164375	0.1183125	0.092625	0.0955	0.120625	0.13025	0.66625	0.6664375	0.6330625	0.690625	0.665625	0.73625
116	0.1145625	0.1158125	0.092625	0.0955	0.1190625	0.128375	0.6640625	0.6644375	0.6330625	0.690625	0.66375	0.7339375
117	0.115875	0.1174375	0.092625	0.0955	0.1201875	0.12975	0.6655625	0.6659375	0.6330625	0.690625	0.6643125	0.7351875
118	0.1163125	0.1178125	0.092625	0.0955	0.12125	0.130875	0.6663125	0.66675	0.6330625	0.690625	0.6656875	0.7365625
119	0.1170625	0.1189375	0.092625	0.0955	0.1214375	0.1315	0.6666875	0.667875	0.6330625	0.690625	0.666125	0.737625
120	0.1154375	0.117	0.092625	0.0955	0.119375	0.1289375	0.664625	0.6660625	0.6330625	0.690625	0.6639375	0.7351875
121	0.1164375	0.1179375	0.092625	0.0955	0.1204375	0.130375	0.666125	0.6671875	0.6330625	0.690625	0.665375	0.7363125
122	0.1175	0.1190625	0.092625	0.0955	0.1218125	0.1320625	0.6675	0.667625	0.6330625	0.690625	0.6665625	0.7374375
123	0.1185625	0.1198125	0.092625	0.0955	0.1220625	0.1326875	0.6679375	0.66875	0.6330625	0.690625	0.6673125	0.738
124	0.1163125	0.117875	0.092625	0.0955	0.119875	0.128	0.6658125	0.6665	0.6330625	0.690625	0.664625	0.7340625
125	0.1175	0.1191875	0.092625	0.0955	0.121	0.1291875	0.667625	0.66775	0.6330625	0.690625	0.66575	0.7354375
126	0.1180625	0.119625	0.092625	0.0955	0.1220625	0.1310625	0.6680625	0.6685	0.6330625	0.690625	0.666875	0.7368125
127	0.1194375	0.1206875	0.092625	0.0955	0.122625	0.13175	0.669125	0.66925	0.6330625	0.690625	0.6675625	0.73725
128	0.1174375	0.11925	0.092625	0.0955	0.11875	0.122875	0.6654375	0.665875	0.6330625	0.690625	0.6616875	0.735125
129	0.1253125	0.127125	0.097625	0.1004375	0.129875	0.1306875	0.7405625	0.74	0.708	0.7648125	0.7394375	0.8115625
130	0.126	0.127875	0.097625	0.1004375	0.130625	0.1323125	0.74125	0.7405	0.708	0.7648125	0.7405	0.8133125
131	0.1270625	0.12825	0.097625	0.1004375	0.1316875	0.133	0.7416875	0.7415625	0.708	0.7648125	0.7409375	0.813875
132	0.1251875	0.1264375	0.097625	0.1004375	0.1296875	0.1308125	0.7398125	0.739625	0.708	0.7648125	0.7390625	0.81175
133	0.1268125	0.1280625	0.097625	0.1004375	0.1305	0.131875	0.7413125	0.741125	0.708	0.7648125	0.74	0.81275
134	0.1271875	0.129125	0.097625	0.1004375	0.1315625	0.1335625	0.74175	0.7421875	0.708	0.7648125	0.7415	0.8140625
135	0.127625	0.1295625	0.097625	0.1004375	0.1324375	0.13425	0.7418125	0.744	0.708	0.7648125	0.7421875	0.8150625
136	0.1260625	0.127625	0.097625	0.1004375	0.129875	0.1320625	0.739375	0.74175	0.708	0.7648125	0.73975	0.8125
137	0.1270625	0.1289375	0.097625	0.1004375	0.1316875	0.133125	0.7415625	0.7426875	0.708	0.7648125	0.740875	0.81375
138	0.1284375	0.1293125	0.097625	0.1004375	0.1324375	0.1344375	0.7429375	0.7424375	0.708	0.7648125	0.7415	0.8155
139	0.1285625	0.13075	0.097625	0.1004375	0.133125	0.135125	0.7430625	0.7441875	0.708	0.7648125	0.7424375	0.8156875
140	0.1265625	0.1288125	0.097625	0.1004375	0.1305	0.13075	0.7405625	0.742	0.708	0.7648125	0.7400625	0.8111875
141	0.1285625	0.1295	0.097625	0.1004375	0.131625	0.131875	0.7430625	0.742875	0.708	0.7648125	0.7408125	0.81275
142	0.128625	0.1305625	0.097625	0.1004375	0.132625	0.1338125	0.7435	0.744	0.708	0.7648125	0.741875	0.814
143	0.1294375	0.131	0.097625	0.1004375	0.1329375	0.1348125	0.7435625	0.745375	0.708	0.7648125	0.7433125	0.814625
144	0.122625	0.124625	0.097625	0.1004375	0.1234375	0.1275	0.7415625	0.7406875	0.708	0.7648125	0.7374375	0.8128125
145	0.129625	0.130625	0.1075	0.109625	0.1334375	0.14275	0.8148125	0.8166875	0.782625	0.83975	0.8151875	0.889625
146	0.1298125	0.1314375	0.1075	0.109625	0.1345	0.1440625	0.8165625	0.8164375	0.782625	0.83975	0.8159375	0.891
147	0.1309375	0.1328125	0.1075	0.109625	0.135	0.1450625	0.817	0.81725	0.782625	0.83975	0.816	0.8916875
148	0.12875	0.130625	0.1075	0.109625	0.1335625	0.1425625	0.8140625	0.8161875	0.782625	0.83975	0.814625	0.889
149	0.130125	0.131625	0.1075	0.109625	0.1346875	0.143625	0.8169375	0.8164375	0.782625	0.83975	0.8160625	0.8904375
150	0.131125	0.132375	0.1075	0.109625	0.1354375	0.1453125	0.8166875	0.8185625	0.782625	0.83975	0.8166875	0.892125
151	0.131875	0.133875	0.1075	0.109625	0.136	0.146625	0.817375	0.8193125	0.782625	0.83975	0.8170625	0.8925625
152	0.1295625	0.1311875	0.1075	0.109625	0.134125	0.143125	0.8149375	0.817125	0.782625	0.83975	0.8155625	0.8898125
153	0.13125	0.1328125	0.1075	0.109625	0.13525	0.1445625	0.8178125	0.8173125	0.782625	0.83975	0.8163125	0.8915
154	0.132	0.1335625	0.1075	0.109625	0.1359375	0.1465	0.8185625	0.818375	0.782625	0.83975	0.8175	0.8928125
155	0.13275	0.1344375	0.1075	0.109625	0.137875	0.1465	0.818625	0.8195	0.782625	0.83975	0.8180625	0.893125
156	0.131125	0.13225	0.1075	0.109625	0.134	0.1428125	0.8161875	0.817625	0.782625	0.83975	0.8156875	0.88925
157	0.132125	0.1336875	0.1075	0.109625	0.1355	0.14425	0.818375	0.8185	0.782625	0.83975	0.81675	0.8905625
158	0.132875	0.1344375	0.1075	0.109625	0.136875	0.1449375	0.8184375	0.8199375	0.782625	0.83975	0.817875	0.8919375
159	0.133625	0.1349375	0.1075	0.109625	0.1368125	0.1465625	0.8191875	0.821	0.782625	0.83975	0.8188125	0.892625
160	0.132125	0.13375	0.1075	0.109625	0.1329375	0.1370625	0.816125	0.817	0.782625	0.83975	0.812875	0.890125
161	0.13975	0.1423125	0.1124375	0.114625	0.1440625	0.1460625	0.8910625	0.891625	0.8574375	0.914625	0.8903125	0.966875
162	0.1408125	0.142	0.1124375	0.114625	0.145125	0.147125	0.8915625	0.8920625	0.8574375	0.914625	0.8908125	0.968125
163	0.1425625	0.14275	0.1124375	0.114625	0.146	0.1471875	0.89225	0.8931875	0.8574375	0.914625	0.8925	0.969
164	0.1393125	0.1415625	0.1124375	0.114625	0.144875	0.145	0.890375	0.8915	0.8574375	0.914625	0.88975	0.9663125
165	0.140625	0.1428125	0.1124375	0.114625	0.145	0.1470625	0.891875	0.892375	0.8574375	0.914625	0.8918125	0.968125
166	0.14225	0.143	0.1124375	0.114625	0.146	0.148375	0.892625	0.8934375	0.8574375	0.914625	0.89225	0.9696875
167	0.1425	0.14375	0.1124375	0.114625	0.14725	0.148375	0.8930625	0.8945625	0.8574375	0.914625	0.892875	0.9700625
168	0.1401875	0.1428125	0.1124375	0.114625	0.144375	0.1461875	0.89125	0.892	0.8574375	0.914625	0.891125	0.96775
169	0.1419375	0.143125	0.1124375	0.114625	0.1455625	0.1479375	0.89275	0.89325	0.8574375	0.914625	0.891625	0.968875
170	0.1423125	0.1438125	0.1124375	0.114625	0.14725	0.148625	0.893875	0.894	0.8574375	0.914625	0.8931875	0.970625
171	0.143	0.14525	0.1124375	0.114625	0.1471875	0.1499375	0.8939375	0.8954375	0.8574375	0.914625	0.8936875	0.9710625
172	0.1414375	0.1426875	0.1124375	0.114625	0.145625	0.1449375	0.8925	0.892875	0.8574375	0.914625	0.8906875	0.966625
173	0.142375	0.1443125	0.1124375	0.114625	0.1458125	0.147125	0.8936875	0.8944375	0.8574375	0.914625	0.8924375	0.9681875
174	0.1435625	0.14475	0.1124375	0.114625	0.14725	0.1476875	0.89475	0.8951875	0.8574375	0.914625	0.8933125	0.969125
175	0.1439375	0.1458125	0.1124375	0.114625	0.1474375	0.148875	0.8948125	0.896	0.8574375	0.914625	0.894	0.970125
176	0.137	0.13875	0.1124375	0.114625	0.1385625	0.1416875	0.89175	0.8925625	0.8574375	0.914625	0.8888125	0.9680625
177	0.143625	0.1455	0.1216875	0.124125	0.147875	0.1575625	0.9663125	0.9673125	0.931375	0.98875	0.965625	1.0449375
178	0.144375	0.146625	0.1216875	0.124125	0.1489375	0.15825	0.967125	0.968	0.931375	0.98875	0.966625	1.045875
179	0.145125	0.147125	0.1216875	0.124125	0.149625	0.1595625	0.9671875	0.9684375	0.931375	0.98875	0.967625	1.0469375
180	0.14325	0.1455625	0.1216875	0.124125	0.1476875	0.15675	0.966	0.96675	0.931375	0.98875	0.96575	1.044875
181	0.1455	0.1460625	0.1216875	0.124125	0.1491875	0.1585	0.9668125	0.968	0.931375	0.98875	0.9664375	1.0456875
182	0.1459375	0.1468125	0.1216875	0.124125	0.15025	0.1600625	0.96825	0.9690625	0.931375	0.98875	0.9674375	1.0471875
183	0.1460625	0.1479375	0.1216875	0.124125	0.1505	0.1608125	0.969	0.9698125	0.931375	0.98875	0.9685	1.047875
184	0.1440625	0.146375	0.1216875	0.124125	0.1483125	0.1579375	0.9665	0.9673125	0.931375	0.98875	0.96625	1.045375
185	0.145375	0.147875	0.1216875	0.124125	0.1495	0.1598125	0.968375	0.9691875	0.931375	0.98875	0.967375	1.0468125
186	0.146125	0.148375	0.1216875	0.124125	0.1505625	0.1606875	0.969125	0.9699375	0.931375	0.98875	0.96875	1.048375
187	0.14725	0.149125	0.1216875	0.124125	0.1516875	0.1610625	0.969875	0.9706875	0.931375	0.98875	0.9695625	1.049
188	0.1463125	0.1465	0.1216875	0.124125	0.1491875	0.157	0.967375	0.9678125	0.931375	0.98875	0.9663125	1.04475
189	0.1469375	0.147875	0.1216875	0.124125	0.150125	0.1580625	0.96925	0.9700625	0.931375	0.98875	0.9679375	1.045625
190	0.1479375	0.148625	0.1216875	0.124125	0.1510625	0.1594375	0.97	0.9708125	0.931375	0.98875	0.96875	1.047125
191	0.1484375	0.1496875	0.1216875	0.124125	0.1519375	0.1604375	0.9706875	0.9715625	0.931375	0.98875	0.9695	1.048
192	0.1463125	0.1489375	0.1216875	0.124125	0.1478125	0.1511875	0.967	0.9678125	0.931375	0.98875	0.9636875	1.0456875
193	0.1545625	0.156125	0.1269375	0.129125	0.1591875	0.160125	1.0418125	1.042375	1.006	1.063875	1.0411875	1.122625
194	0.1556875	0.156875	0.1269375	0.129125	0.16025	0.161625	1.04225	1.0435	1.006	1.063875	1.042375	1.1231875
195	0.15575	0.157625	0.1269375	0.129125	0.1605	0.162	1.043375	1.043875	1.006	1.063875	1.0433125	1.124
196	0.1541875	0.15575	0.1269375	0.129125	0.158875	0.1598125	1.0414375	1.0418125	1.006	1.063875	1.041125	1.122125
197	0.1558125	0.15675	0.1269375	0.129125	0.1598125	0.16125	1.0425625	1.0438125	1.006	1.063875	1.0425	1.1234375
198	0.1560625	0.1578125	0.1269375	0.129125	0.1611875	0.1625625	1.0436875	1.0441875	1.006	1.063875	1.043625	1.124875
199	0.157	0.158875	0.1269375	0.129125	0.161125	0.16325	1.0444375	1.0449375	1.006	1.063875	1.0435625	1.1259375
200	0.1550625	0.156625	0.1269375	0.129125	0.15925	0.1606875	1.0419375	1.04275	1.006	1.063875	1.0415625	1.1235
201	0.156375	0.1575625	0.1269375	0.129125	0.160125	0.162125	1.0435	1.044625	1.006	1.063875	1.042875	1.1244375
202	0.157125	0.159	0.1269375	0.129125	0.16175	0.16325	1.04425	1.045375	1.006	1.063875	1.0441875	1.1259375
203	0.157875	0.1594375	0.1269375	0.129125	0.1619375	0.1644375	1.045625	1.0458125	1.006	1.063875	1.045125	1.1260625
204	0.1563125	0.1575	0.1269375	0.129125	0.1595	0.1599375	1.042875	1.0443125	1.006	1.063875	1.04175	1.1223125
205	0.15725	0.1588125	0.1269375	0.129125	0.160625	0.160875	1.0443125	1.0458125	1.006	1.063875	1.042875	1.123375
206	0.158	0.15925	0.1269375	0.129125	0.1613125	0.162875	1.0454375	1.0459375	1.006	1.063875	1.044875	1.1245625
